row_id,rate_spread
56719,1.0
56720,1.0
56721,1.0
56722,1.0
56723,2.0
56724,1.0
56725,1.0
56726,1.0
56727,1.0
56728,1.0
56729,1.0
56730,1.0
56731,1.0
56732,3.0
56733,1.0
56734,1.0
56735,1.0
56736,1.0
56737,5.0
56738,2.0
56739,1.0
56740,1.0
56741,2.0
56742,2.0
56743,7.0
56744,4.0
56745,1.0
56746,2.0
56747,2.0
56748,2.0
56749,1.0
56750,1.0
56751,1.0
56752,6.0
56753,1.0
56754,1.0
56755,4.0
56756,4.0
56757,6.0
56758,1.0
56759,1.0
56760,6.0
56761,7.0
56762,1.0
56763,1.0
56764,2.0
56765,1.0
56766,1.0
56767,1.0
56768,1.0
56769,2.0
56770,2.0
56771,1.0
56772,1.0
56773,1.0
56774,2.0
56775,2.0
56776,1.0
56777,1.0
56778,2.0
56779,4.0
56780,8.0
56781,1.0
56782,1.0
56783,1.0
56784,1.0
56785,2.0
56786,1.0
56787,2.0
56788,1.0
56789,1.0
56790,1.0
56791,1.0
56792,1.0
56793,1.0
56794,6.0
56795,1.0
56796,7.0
56797,1.0
56798,2.0
56799,1.0
56800,1.0
56801,1.0
56802,5.0
56803,2.0
56804,2.0
56805,1.0
56806,1.0
56807,2.0
56808,3.0
56809,1.0
56810,2.0
56811,1.0
56812,6.0
56813,2.0
56814,1.0
56815,1.0
56816,6.0
56817,1.0
56818,5.0
56819,1.0
56820,2.0
56821,3.0
56822,1.0
56823,2.0
56824,5.0
56825,1.0
56826,1.0
56827,2.0
56828,2.0
56829,6.0
56830,5.0
56831,2.0
56832,4.0
56833,5.0
56834,1.0
56835,1.0
56836,1.0
56837,4.0
56838,1.0
56839,2.0
56840,1.0
56841,1.0
56842,2.0
56843,1.0
56844,1.0
56845,1.0
56846,1.0
56847,1.0
56848,1.0
56849,4.0
56850,1.0
56851,1.0
56852,1.0
56853,6.0
56854,1.0
56855,1.0
56856,5.0
56857,2.0
56858,4.0
56859,1.0
56860,1.0
56861,1.0
56862,1.0
56863,1.0
56864,1.0
56865,3.0
56866,6.0
56867,1.0
56868,3.0
56869,1.0
56870,1.0
56871,1.0
56872,2.0
56873,1.0
56874,2.0
56875,5.0
56876,5.0
56877,2.0
56878,4.0
56879,1.0
56880,6.0
56881,6.0
56882,1.0
56883,1.0
56884,1.0
56885,1.0
56886,1.0
56887,1.0
56888,2.0
56889,1.0
56890,1.0
56891,1.0
56892,1.0
56893,7.0
56894,1.0
56895,3.0
56896,1.0
56897,3.0
56898,1.0
56899,3.0
56900,4.0
56901,2.0
56902,1.0
56903,1.0
56904,2.0
56905,1.0
56906,2.0
56907,1.0
56908,3.0
56909,1.0
56910,1.0
56911,1.0
56912,4.0
56913,1.0
56914,1.0
56915,1.0
56916,1.0
56917,1.0
56918,2.0
56919,3.0
56920,1.0
56921,1.0
56922,1.0
56923,2.0
56924,2.0
56925,1.0
56926,1.0
56927,1.0
56928,2.0
56929,1.0
56930,1.0
56931,7.0
56932,1.0
56933,1.0
56934,1.0
56935,1.0
56936,1.0
56937,1.0
56938,2.0
56939,1.0
56940,1.0
56941,1.0
56942,1.0
56943,1.0
56944,2.0
56945,1.0
56946,1.0
56947,2.0
56948,1.0
56949,4.0
56950,1.0
56951,1.0
56952,1.0
56953,1.0
56954,1.0
56955,2.0
56956,1.0
56957,1.0
56958,1.0
56959,1.0
56960,2.0
56961,1.0
56962,1.0
56963,5.0
56964,1.0
56965,4.0
56966,2.0
56967,1.0
56968,2.0
56969,5.0
56970,1.0
56971,2.0
56972,2.0
56973,4.0
56974,1.0
56975,1.0
56976,1.0
56977,1.0
56978,8.0
56979,1.0
56980,2.0
56981,1.0
56982,1.0
56983,1.0
56984,3.0
56985,1.0
56986,2.0
56987,1.0
56988,1.0
56989,2.0
56990,1.0
56991,1.0
56992,2.0
56993,1.0
56994,1.0
56995,1.0
56996,1.0
56997,2.0
56998,3.0
56999,1.0
57000,6.0
57001,1.0
57002,1.0
57003,1.0
57004,3.0
57005,1.0
57006,2.0
57007,1.0
57008,1.0
57009,1.0
57010,5.0
57011,5.0
57012,2.0
57013,1.0
57014,3.0
57015,3.0
57016,1.0
57017,5.0
57018,1.0
57019,3.0
57020,1.0
57021,5.0
57022,1.0
57023,1.0
57024,1.0
57025,1.0
57026,1.0
57027,1.0
57028,5.0
57029,6.0
57030,3.0
57031,2.0
57032,2.0
57033,1.0
57034,2.0
57035,2.0
57036,1.0
57037,1.0
57038,1.0
57039,2.0
57040,1.0
57041,1.0
57042,1.0
57043,6.0
57044,1.0
57045,2.0
57046,1.0
57047,2.0
57048,1.0
57049,1.0
57050,1.0
57051,1.0
57052,1.0
57053,1.0
57054,2.0
57055,2.0
57056,1.0
57057,1.0
57058,8.0
57059,1.0
57060,1.0
57061,1.0
57062,1.0
57063,1.0
57064,1.0
57065,1.0
57066,2.0
57067,2.0
57068,1.0
57069,1.0
57070,2.0
57071,2.0
57072,1.0
57073,1.0
57074,1.0
57075,1.0
57076,1.0
57077,1.0
57078,1.0
57079,4.0
57080,3.0
57081,1.0
57082,1.0
57083,2.0
57084,2.0
57085,1.0
57086,1.0
57087,7.0
57088,1.0
57089,5.0
57090,3.0
57091,4.0
57092,2.0
57093,1.0
57094,1.0
57095,2.0
57096,4.0
57097,1.0
57098,1.0
57099,1.0
57100,1.0
57101,2.0
57102,2.0
57103,1.0
57104,1.0
57105,2.0
57106,1.0
57107,2.0
57108,2.0
57109,1.0
57110,2.0
57111,3.0
57112,3.0
57113,5.0
57114,2.0
57115,1.0
57116,1.0
57117,1.0
57118,1.0
57119,2.0
57120,1.0
57121,3.0
57122,1.0
57123,2.0
57124,1.0
57125,1.0
57126,1.0
57127,6.0
57128,5.0
57129,8.0
57130,3.0
57131,1.0
57132,1.0
57133,1.0
57134,1.0
57135,2.0
57136,5.0
57137,1.0
57138,1.0
57139,1.0
57140,1.0
57141,2.0
57142,1.0
57143,6.0
57144,1.0
57145,1.0
57146,1.0
57147,1.0
57148,1.0
57149,1.0
57150,2.0
57151,1.0
57152,1.0
57153,2.0
57154,1.0
57155,1.0
57156,6.0
57157,2.0
57158,6.0
57159,1.0
57160,2.0
57161,1.0
57162,2.0
57163,2.0
57164,1.0
57165,2.0
57166,6.0
57167,1.0
57168,4.0
57169,1.0
57170,2.0
57171,1.0
57172,3.0
57173,2.0
57174,1.0
57175,3.0
57176,1.0
57177,3.0
57178,1.0
57179,2.0
57180,1.0
57181,1.0
57182,1.0
57183,1.0
57184,1.0
57185,1.0
57186,1.0
57187,2.0
57188,1.0
57189,1.0
57190,6.0
57191,1.0
57192,2.0
57193,1.0
57194,1.0
57195,2.0
57196,2.0
57197,1.0
57198,1.0
57199,2.0
57200,6.0
57201,1.0
57202,1.0
57203,2.0
57204,6.0
57205,3.0
57206,1.0
57207,1.0
57208,2.0
57209,6.0
57210,2.0
57211,1.0
57212,1.0
57213,1.0
57214,6.0
57215,1.0
57216,2.0
57217,2.0
57218,2.0
57219,2.0
57220,1.0
57221,6.0
57222,2.0
57223,1.0
57224,1.0
57225,1.0
57226,5.0
57227,1.0
57228,1.0
57229,4.0
57230,1.0
57231,1.0
57232,4.0
57233,1.0
57234,1.0
57235,1.0
57236,6.0
57237,1.0
57238,2.0
57239,2.0
57240,1.0
57241,1.0
57242,1.0
57243,1.0
57244,1.0
57245,2.0
57246,3.0
57247,1.0
57248,2.0
57249,1.0
57250,1.0
57251,1.0
57252,1.0
57253,1.0
57254,1.0
57255,1.0
57256,2.0
57257,1.0
57258,3.0
57259,3.0
57260,1.0
57261,1.0
57262,1.0
57263,1.0
57264,1.0
57265,1.0
57266,2.0
57267,1.0
57268,2.0
57269,1.0
57270,1.0
57271,1.0
57272,1.0
57273,3.0
57274,1.0
57275,2.0
57276,1.0
57277,1.0
57278,1.0
57279,1.0
57280,1.0
57281,1.0
57282,1.0
57283,2.0
57284,5.0
57285,2.0
57286,2.0
57287,1.0
57288,1.0
57289,2.0
57290,1.0
57291,1.0
57292,2.0
57293,2.0
57294,1.0
57295,1.0
57296,5.0
57297,1.0
57298,1.0
57299,2.0
57300,1.0
57301,3.0
57302,1.0
57303,4.0
57304,1.0
57305,6.0
57306,1.0
57307,1.0
57308,4.0
57309,2.0
57310,1.0
57311,1.0
57312,1.0
57313,1.0
57314,5.0
57315,1.0
57316,1.0
57317,1.0
57318,3.0
57319,4.0
57320,1.0
57321,1.0
57322,1.0
57323,1.0
57324,2.0
57325,1.0
57326,1.0
57327,1.0
57328,1.0
57329,1.0
57330,2.0
57331,1.0
57332,1.0
57333,2.0
57334,2.0
57335,2.0
57336,1.0
57337,2.0
57338,3.0
57339,4.0
57340,1.0
57341,1.0
57342,1.0
57343,1.0
57344,1.0
57345,4.0
57346,1.0
57347,1.0
57348,1.0
57349,2.0
57350,3.0
57351,1.0
57352,1.0
57353,1.0
57354,1.0
57355,1.0
57356,6.0
57357,1.0
57358,1.0
57359,6.0
57360,2.0
57361,3.0
57362,4.0
57363,2.0
57364,3.0
57365,1.0
57366,8.0
57367,2.0
57368,2.0
57369,6.0
57370,1.0
57371,1.0
57372,1.0
57373,1.0
57374,1.0
57375,2.0
57376,2.0
57377,2.0
57378,1.0
57379,3.0
57380,2.0
57381,1.0
57382,1.0
57383,2.0
57384,1.0
57385,1.0
57386,2.0
57387,1.0
57388,1.0
57389,1.0
57390,1.0
57391,1.0
57392,1.0
57393,2.0
57394,1.0
57395,2.0
57396,1.0
57397,2.0
57398,2.0
57399,3.0
57400,4.0
57401,2.0
57402,2.0
57403,2.0
57404,2.0
57405,1.0
57406,1.0
57407,1.0
57408,2.0
57409,1.0
57410,2.0
57411,1.0
57412,3.0
57413,2.0
57414,1.0
57415,1.0
57416,1.0
57417,5.0
57418,1.0
57419,1.0
57420,1.0
57421,1.0
57422,1.0
57423,1.0
57424,1.0
57425,8.0
57426,1.0
57427,3.0
57428,8.0
57429,2.0
57430,1.0
57431,1.0
57432,1.0
57433,1.0
57434,2.0
57435,2.0
57436,1.0
57437,1.0
57438,4.0
57439,1.0
57440,2.0
57441,1.0
57442,1.0
57443,1.0
57444,1.0
57445,4.0
57446,1.0
57447,1.0
57448,2.0
57449,1.0
57450,2.0
57451,1.0
57452,3.0
57453,5.0
57454,1.0
57455,1.0
57456,4.0
57457,2.0
57458,1.0
57459,3.0
57460,1.0
57461,2.0
57462,2.0
57463,1.0
57464,1.0
57465,1.0
57466,7.0
57467,5.0
57468,1.0
57469,4.0
57470,6.0
57471,5.0
57472,3.0
57473,1.0
57474,1.0
57475,1.0
57476,1.0
57477,2.0
57478,1.0
57479,1.0
57480,1.0
57481,1.0
57482,1.0
57483,1.0
57484,1.0
57485,4.0
57486,2.0
57487,5.0
57488,1.0
57489,3.0
57490,1.0
57491,3.0
57492,1.0
57493,1.0
57494,4.0
57495,1.0
57496,1.0
57497,1.0
57498,1.0
57499,2.0
57500,1.0
57501,4.0
57502,1.0
57503,2.0
57504,2.0
57505,1.0
57506,1.0
57507,2.0
57508,1.0
57509,2.0
57510,1.0
57511,1.0
57512,1.0
57513,1.0
57514,6.0
57515,2.0
57516,1.0
57517,3.0
57518,1.0
57519,3.0
57520,1.0
57521,1.0
57522,2.0
57523,4.0
57524,1.0
57525,1.0
57526,1.0
57527,1.0
57528,1.0
57529,2.0
57530,3.0
57531,2.0
57532,1.0
57533,5.0
57534,1.0
57535,1.0
57536,1.0
57537,1.0
57538,1.0
57539,1.0
57540,6.0
57541,1.0
57542,1.0
57543,3.0
57544,1.0
57545,1.0
57546,1.0
57547,2.0
57548,6.0
57549,2.0
57550,1.0
57551,2.0
57552,1.0
57553,1.0
57554,4.0
57555,5.0
57556,1.0
57557,2.0
57558,1.0
57559,4.0
57560,1.0
57561,1.0
57562,4.0
57563,1.0
57564,1.0
57565,4.0
57566,1.0
57567,2.0
57568,2.0
57569,2.0
57570,2.0
57571,2.0
57572,6.0
57573,2.0
57574,4.0
57575,1.0
57576,4.0
57577,1.0
57578,3.0
57579,1.0
57580,1.0
57581,1.0
57582,4.0
57583,1.0
57584,5.0
57585,1.0
57586,1.0
57587,1.0
57588,1.0
57589,1.0
57590,2.0
57591,2.0
57592,1.0
57593,1.0
57594,2.0
57595,1.0
57596,3.0
57597,7.0
57598,1.0
57599,2.0
57600,2.0
57601,3.0
57602,2.0
57603,1.0
57604,6.0
57605,6.0
57606,5.0
57607,2.0
57608,1.0
57609,1.0
57610,6.0
57611,1.0
57612,1.0
57613,1.0
57614,4.0
57615,3.0
57616,1.0
57617,4.0
57618,1.0
57619,1.0
57620,1.0
57621,2.0
57622,1.0
57623,1.0
57624,2.0
57625,1.0
57626,1.0
57627,4.0
57628,1.0
57629,1.0
57630,1.0
57631,1.0
57632,8.0
57633,7.0
57634,2.0
57635,1.0
57636,1.0
57637,2.0
57638,1.0
57639,2.0
57640,1.0
57641,2.0
57642,1.0
57643,6.0
57644,2.0
57645,2.0
57646,1.0
57647,1.0
57648,6.0
57649,2.0
57650,1.0
57651,3.0
57652,1.0
57653,1.0
57654,2.0
57655,2.0
57656,5.0
57657,3.0
57658,1.0
57659,3.0
57660,1.0
57661,2.0
57662,1.0
57663,2.0
57664,1.0
57665,2.0
57666,6.0
57667,1.0
57668,2.0
57669,1.0
57670,2.0
57671,6.0
57672,1.0
57673,1.0
57674,2.0
57675,6.0
57676,1.0
57677,4.0
57678,1.0
57679,1.0
57680,2.0
57681,1.0
57682,1.0
57683,2.0
57684,1.0
57685,1.0
57686,1.0
57687,3.0
57688,1.0
57689,1.0
57690,1.0
57691,1.0
57692,1.0
57693,3.0
57694,2.0
57695,1.0
57696,3.0
57697,1.0
57698,2.0
57699,2.0
57700,4.0
57701,1.0
57702,1.0
57703,8.0
57704,1.0
57705,1.0
57706,1.0
57707,2.0
57708,1.0
57709,6.0
57710,5.0
57711,7.0
57712,1.0
57713,2.0
57714,5.0
57715,4.0
57716,2.0
57717,1.0
57718,1.0
57719,3.0
57720,1.0
57721,3.0
57722,4.0
57723,1.0
57724,1.0
57725,1.0
57726,3.0
57727,1.0
57728,1.0
57729,1.0
57730,5.0
57731,1.0
57732,1.0
57733,1.0
57734,1.0
57735,6.0
57736,1.0
57737,6.0
57738,4.0
57739,1.0
57740,1.0
57741,4.0
57742,1.0
57743,1.0
57744,2.0
57745,1.0
57746,2.0
57747,2.0
57748,1.0
57749,1.0
57750,5.0
57751,1.0
57752,1.0
57753,1.0
57754,1.0
57755,1.0
57756,1.0
57757,3.0
57758,2.0
57759,1.0
57760,1.0
57761,1.0
57762,1.0
57763,1.0
57764,5.0
57765,1.0
57766,4.0
57767,1.0
57768,1.0
57769,1.0
57770,2.0
57771,2.0
57772,1.0
57773,1.0
57774,2.0
57775,1.0
57776,1.0
57777,1.0
57778,6.0
57779,5.0
57780,1.0
57781,2.0
57782,5.0
57783,1.0
57784,2.0
57785,7.0
57786,1.0
57787,2.0
57788,2.0
57789,4.0
57790,6.0
57791,2.0
57792,2.0
57793,5.0
57794,1.0
57795,2.0
57796,2.0
57797,1.0
57798,1.0
57799,8.0
57800,1.0
57801,4.0
57802,6.0
57803,2.0
57804,1.0
57805,1.0
57806,3.0
57807,1.0
57808,1.0
57809,3.0
57810,1.0
57811,2.0
57812,3.0
57813,3.0
57814,4.0
57815,1.0
57816,1.0
57817,1.0
57818,1.0
57819,2.0
57820,1.0
57821,1.0
57822,4.0
57823,1.0
57824,1.0
57825,1.0
57826,2.0
57827,1.0
57828,1.0
57829,1.0
57830,1.0
57831,1.0
57832,2.0
57833,1.0
57834,3.0
57835,1.0
57836,1.0
57837,2.0
57838,2.0
57839,5.0
57840,1.0
57841,1.0
57842,1.0
57843,1.0
57844,3.0
57845,1.0
57846,1.0
57847,1.0
57848,1.0
57849,1.0
57850,1.0
57851,2.0
57852,1.0
57853,2.0
57854,1.0
57855,1.0
57856,5.0
57857,1.0
57858,6.0
57859,1.0
57860,1.0
57861,3.0
57862,3.0
57863,7.0
57864,3.0
57865,2.0
57866,3.0
57867,1.0
57868,1.0
57869,3.0
57870,1.0
57871,1.0
57872,2.0
57873,1.0
57874,2.0
57875,2.0
57876,1.0
57877,3.0
57878,1.0
57879,1.0
57880,1.0
57881,2.0
57882,1.0
57883,1.0
57884,5.0
57885,1.0
57886,1.0
57887,2.0
57888,2.0
57889,1.0
57890,2.0
57891,2.0
57892,3.0
57893,2.0
57894,2.0
57895,1.0
57896,1.0
57897,3.0
57898,1.0
57899,1.0
57900,2.0
57901,1.0
57902,1.0
57903,1.0
57904,1.0
57905,1.0
57906,1.0
57907,1.0
57908,5.0
57909,3.0
57910,1.0
57911,2.0
57912,1.0
57913,1.0
57914,8.0
57915,1.0
57916,3.0
57917,1.0
57918,2.0
57919,2.0
57920,1.0
57921,1.0
57922,2.0
57923,1.0
57924,1.0
57925,1.0
57926,1.0
57927,5.0
57928,6.0
57929,6.0
57930,3.0
57931,1.0
57932,2.0
57933,1.0
57934,2.0
57935,2.0
57936,2.0
57937,3.0
57938,1.0
57939,3.0
57940,7.0
57941,1.0
57942,2.0
57943,1.0
57944,1.0
57945,1.0
57946,3.0
57947,2.0
57948,1.0
57949,1.0
57950,1.0
57951,1.0
57952,1.0
57953,2.0
57954,1.0
57955,4.0
57956,1.0
57957,4.0
57958,2.0
57959,1.0
57960,1.0
57961,2.0
57962,4.0
57963,1.0
57964,1.0
57965,1.0
57966,2.0
57967,1.0
57968,1.0
57969,2.0
57970,1.0
57971,4.0
57972,4.0
57973,1.0
57974,4.0
57975,1.0
57976,1.0
57977,1.0
57978,1.0
57979,4.0
57980,1.0
57981,1.0
57982,1.0
57983,1.0
57984,4.0
57985,1.0
57986,1.0
57987,1.0
57988,8.0
57989,1.0
57990,1.0
57991,16.0
57992,1.0
57993,5.0
57994,2.0
57995,1.0
57996,1.0
57997,2.0
57998,1.0
57999,1.0
58000,6.0
58001,1.0
58002,2.0
58003,1.0
58004,6.0
58005,2.0
58006,1.0
58007,5.0
58008,1.0
58009,8.0
58010,1.0
58011,1.0
58012,1.0
58013,1.0
58014,1.0
58015,1.0
58016,5.0
58017,2.0
58018,2.0
58019,2.0
58020,3.0
58021,2.0
58022,1.0
58023,1.0
58024,5.0
58025,1.0
58026,6.0
58027,1.0
58028,2.0
58029,1.0
58030,3.0
58031,1.0
58032,3.0
58033,1.0
58034,1.0
58035,4.0
58036,1.0
58037,1.0
58038,1.0
58039,1.0
58040,1.0
58041,1.0
58042,1.0
58043,1.0
58044,1.0
58045,1.0
58046,1.0
58047,2.0
58048,1.0
58049,2.0
58050,1.0
58051,1.0
58052,1.0
58053,2.0
58054,2.0
58055,2.0
58056,1.0
58057,1.0
58058,1.0
58059,1.0
58060,1.0
58061,6.0
58062,7.0
58063,2.0
58064,2.0
58065,2.0
58066,8.0
58067,1.0
58068,3.0
58069,2.0
58070,1.0
58071,3.0
58072,2.0
58073,1.0
58074,1.0
58075,1.0
58076,2.0
58077,1.0
58078,2.0
58079,1.0
58080,1.0
58081,8.0
58082,1.0
58083,2.0
58084,1.0
58085,3.0
58086,3.0
58087,2.0
58088,1.0
58089,1.0
58090,1.0
58091,2.0
58092,1.0
58093,4.0
58094,2.0
58095,4.0
58096,1.0
58097,2.0
58098,1.0
58099,1.0
58100,1.0
58101,2.0
58102,2.0
58103,2.0
58104,1.0
58105,1.0
58106,2.0
58107,1.0
58108,1.0
58109,1.0
58110,6.0
58111,1.0
58112,2.0
58113,1.0
58114,1.0
58115,1.0
58116,1.0
58117,2.0
58118,2.0
58119,1.0
58120,2.0
58121,1.0
58122,1.0
58123,5.0
58124,2.0
58125,5.0
58126,1.0
58127,5.0
58128,1.0
58129,6.0
58130,2.0
58131,2.0
58132,1.0
58133,3.0
58134,1.0
58135,2.0
58136,1.0
58137,2.0
58138,6.0
58139,2.0
58140,1.0
58141,1.0
58142,1.0
58143,2.0
58144,1.0
58145,1.0
58146,2.0
58147,1.0
58148,1.0
58149,1.0
58150,1.0
58151,1.0
58152,1.0
58153,1.0
58154,1.0
58155,5.0
58156,1.0
58157,1.0
58158,3.0
58159,1.0
58160,1.0
58161,1.0
58162,1.0
58163,1.0
58164,2.0
58165,1.0
58166,3.0
58167,1.0
58168,1.0
58169,1.0
58170,1.0
58171,1.0
58172,1.0
58173,1.0
58174,2.0
58175,5.0
58176,1.0
58177,1.0
58178,1.0
58179,1.0
58180,1.0
58181,1.0
58182,6.0
58183,1.0
58184,6.0
58185,2.0
58186,2.0
58187,2.0
58188,1.0
58189,1.0
58190,2.0
58191,1.0
58192,2.0
58193,1.0
58194,1.0
58195,6.0
58196,1.0
58197,1.0
58198,3.0
58199,1.0
58200,1.0
58201,2.0
58202,1.0
58203,1.0
58204,1.0
58205,1.0
58206,1.0
58207,2.0
58208,1.0
58209,1.0
58210,1.0
58211,1.0
58212,1.0
58213,2.0
58214,3.0
58215,4.0
58216,1.0
58217,1.0
58218,2.0
58219,5.0
58220,1.0
58221,1.0
58222,1.0
58223,1.0
58224,1.0
58225,1.0
58226,1.0
58227,6.0
58228,1.0
58229,2.0
58230,1.0
58231,1.0
58232,1.0
58233,1.0
58234,1.0
58235,1.0
58236,1.0
58237,1.0
58238,1.0
58239,1.0
58240,2.0
58241,6.0
58242,2.0
58243,3.0
58244,2.0
58245,7.0
58246,1.0
58247,1.0
58248,1.0
58249,3.0
58250,1.0
58251,1.0
58252,3.0
58253,1.0
58254,1.0
58255,4.0
58256,3.0
58257,2.0
58258,1.0
58259,1.0
58260,1.0
58261,6.0
58262,1.0
58263,4.0
58264,3.0
58265,1.0
58266,1.0
58267,1.0
58268,1.0
58269,1.0
58270,1.0
58271,1.0
58272,2.0
58273,1.0
58274,5.0
58275,2.0
58276,9.0
58277,1.0
58278,2.0
58279,1.0
58280,2.0
58281,7.0
58282,2.0
58283,1.0
58284,3.0
58285,4.0
58286,1.0
58287,4.0
58288,1.0
58289,1.0
58290,2.0
58291,6.0
58292,8.0
58293,2.0
58294,3.0
58295,8.0
58296,2.0
58297,2.0
58298,2.0
58299,1.0
58300,2.0
58301,1.0
58302,1.0
58303,1.0
58304,1.0
58305,1.0
58306,1.0
58307,1.0
58308,1.0
58309,1.0
58310,3.0
58311,2.0
58312,5.0
58313,1.0
58314,6.0
58315,1.0
58316,3.0
58317,1.0
58318,1.0
58319,1.0
58320,1.0
58321,1.0
58322,1.0
58323,1.0
58324,1.0
58325,1.0
58326,1.0
58327,2.0
58328,2.0
58329,2.0
58330,1.0
58331,1.0
58332,6.0
58333,1.0
58334,6.0
58335,6.0
58336,1.0
58337,1.0
58338,5.0
58339,1.0
58340,1.0
58341,2.0
58342,1.0
58343,1.0
58344,1.0
58345,2.0
58346,7.0
58347,2.0
58348,1.0
58349,1.0
58350,1.0
58351,1.0
58352,1.0
58353,3.0
58354,1.0
58355,7.0
58356,6.0
58357,2.0
58358,2.0
58359,4.0
58360,2.0
58361,6.0
58362,1.0
58363,1.0
58364,1.0
58365,1.0
58366,1.0
58367,1.0
58368,5.0
58369,1.0
58370,2.0
58371,6.0
58372,1.0
58373,1.0
58374,5.0
58375,6.0
58376,3.0
58377,2.0
58378,1.0
58379,4.0
58380,3.0
58381,4.0
58382,1.0
58383,2.0
58384,4.0
58385,1.0
58386,1.0
58387,1.0
58388,2.0
58389,2.0
58390,1.0
58391,1.0
58392,1.0
58393,1.0
58394,1.0
58395,2.0
58396,2.0
58397,7.0
58398,2.0
58399,1.0
58400,3.0
58401,2.0
58402,1.0
58403,6.0
58404,3.0
58405,1.0
58406,6.0
58407,1.0
58408,1.0
58409,1.0
58410,2.0
58411,2.0
58412,1.0
58413,1.0
58414,1.0
58415,1.0
58416,1.0
58417,4.0
58418,2.0
58419,1.0
58420,3.0
58421,2.0
58422,3.0
58423,6.0
58424,2.0
58425,1.0
58426,2.0
58427,1.0
58428,1.0
58429,1.0
58430,1.0
58431,5.0
58432,1.0
58433,8.0
58434,1.0
58435,2.0
58436,1.0
58437,1.0
58438,1.0
58439,1.0
58440,1.0
58441,2.0
58442,1.0
58443,1.0
58444,6.0
58445,1.0
58446,2.0
58447,2.0
58448,4.0
58449,1.0
58450,1.0
58451,2.0
58452,1.0
58453,2.0
58454,3.0
58455,1.0
58456,1.0
58457,1.0
58458,2.0
58459,1.0
58460,7.0
58461,1.0
58462,2.0
58463,4.0
58464,1.0
58465,1.0
58466,2.0
58467,2.0
58468,1.0
58469,1.0
58470,1.0
58471,1.0
58472,4.0
58473,1.0
58474,1.0
58475,1.0
58476,4.0
58477,1.0
58478,2.0
58479,3.0
58480,1.0
58481,1.0
58482,1.0
58483,4.0
58484,1.0
58485,7.0
58486,1.0
58487,1.0
58488,1.0
58489,2.0
58490,1.0
58491,6.0
58492,1.0
58493,1.0
58494,1.0
58495,1.0
58496,1.0
58497,6.0
58498,5.0
58499,1.0
58500,1.0
58501,5.0
58502,2.0
58503,3.0
58504,1.0
58505,1.0
58506,1.0
58507,1.0
58508,6.0
58509,2.0
58510,1.0
58511,1.0
58512,1.0
58513,5.0
58514,1.0
58515,1.0
58516,1.0
58517,1.0
58518,1.0
58519,2.0
58520,1.0
58521,3.0
58522,2.0
58523,6.0
58524,1.0
58525,1.0
58526,1.0
58527,1.0
58528,1.0
58529,1.0
58530,1.0
58531,1.0
58532,3.0
58533,2.0
58534,1.0
58535,1.0
58536,1.0
58537,3.0
58538,1.0
58539,1.0
58540,1.0
58541,1.0
58542,1.0
58543,1.0
58544,2.0
58545,1.0
58546,1.0
58547,1.0
58548,2.0
58549,2.0
58550,6.0
58551,1.0
58552,5.0
58553,1.0
58554,1.0
58555,2.0
58556,2.0
58557,1.0
58558,1.0
58559,1.0
58560,2.0
58561,3.0
58562,1.0
58563,1.0
58564,8.0
58565,1.0
58566,1.0
58567,1.0
58568,2.0
58569,1.0
58570,3.0
58571,3.0
58572,1.0
58573,1.0
58574,1.0
58575,1.0
58576,1.0
58577,1.0
58578,1.0
58579,1.0
58580,1.0
58581,1.0
58582,2.0
58583,1.0
58584,1.0
58585,4.0
58586,8.0
58587,1.0
58588,2.0
58589,5.0
58590,1.0
58591,4.0
58592,1.0
58593,2.0
58594,2.0
58595,5.0
58596,1.0
58597,2.0
58598,1.0
58599,6.0
58600,1.0
58601,1.0
58602,1.0
58603,1.0
58604,1.0
58605,1.0
58606,1.0
58607,2.0
58608,6.0
58609,1.0
58610,5.0
58611,1.0
58612,2.0
58613,1.0
58614,6.0
58615,1.0
58616,1.0
58617,6.0
58618,1.0
58619,1.0
58620,4.0
58621,2.0
58622,1.0
58623,2.0
58624,1.0
58625,1.0
58626,1.0
58627,1.0
58628,3.0
58629,1.0
58630,1.0
58631,5.0
58632,1.0
58633,1.0
58634,1.0
58635,1.0
58636,2.0
58637,1.0
58638,2.0
58639,1.0
58640,1.0
58641,1.0
58642,1.0
58643,5.0
58644,2.0
58645,7.0
58646,1.0
58647,1.0
58648,1.0
58649,1.0
58650,1.0
58651,1.0
58652,4.0
58653,1.0
58654,1.0
58655,4.0
58656,1.0
58657,1.0
58658,5.0
58659,1.0
58660,8.0
58661,1.0
58662,1.0
58663,1.0
58664,1.0
58665,1.0
58666,2.0
58667,1.0
58668,1.0
58669,1.0
58670,1.0
58671,1.0
58672,1.0
58673,1.0
58674,2.0
58675,1.0
58676,2.0
58677,2.0
58678,3.0
58679,1.0
58680,1.0
58681,6.0
58682,6.0
58683,1.0
58684,1.0
58685,1.0
58686,2.0
58687,1.0
58688,1.0
58689,1.0
58690,2.0
58691,4.0
58692,1.0
58693,1.0
58694,3.0
58695,3.0
58696,1.0
58697,2.0
58698,2.0
58699,2.0
58700,1.0
58701,3.0
58702,5.0
58703,1.0
58704,1.0
58705,1.0
58706,1.0
58707,1.0
58708,1.0
58709,7.0
58710,3.0
58711,1.0
58712,1.0
58713,8.0
58714,4.0
58715,1.0
58716,3.0
